DeliveryDate,Subtype,Counts
20/08/2021,MARTIAL RANGED WEAPON,2
20/08/2022,MARTIAL RANGED WEAPON,10
20/08/2023,MARTIAL RANGED WEAPON,11
20/09/2019,MARTIAL RANGED WEAPON,12
20/09/2020,MARTIAL RANGED WEAPON,8
20/09/2021,MARTIAL RANGED WEAPON,4
20/09/2022,MARTIAL RANGED WEAPON,6
20/09/2023,MARTIAL RANGED WEAPON,6
20/10/2019,MARTIAL RANGED WEAPON,8
20/10/2020,MARTIAL RANGED WEAPON,7
20/10/2021,MARTIAL RANGED WEAPON,3
20/10/2022,MARTIAL RANGED WEAPON,5
20/10/2023,MARTIAL RANGED WEAPON,7
20/11/2019,MARTIAL RANGED WEAPON,11
20/11/2020,MARTIAL RANGED WEAPON,5
20/11/2021,MARTIAL RANGED WEAPON,17
20/11/2022,MARTIAL RANGED WEAPON,10
20/11/2023,MARTIAL RANGED WEAPON,9
20/12/2019,MARTIAL RANGED WEAPON,7
20/12/2020,MARTIAL RANGED WEAPON,10
20/12/2021,MARTIAL RANGED WEAPON,12
20/12/2022,MARTIAL RANGED WEAPON,8
20/12/2023,MARTIAL RANGED WEAPON,11
21/01/2019,MARTIAL RANGED WEAPON,6
21/01/2020,MARTIAL RANGED WEAPON,7
21/01/2021,MARTIAL RANGED WEAPON,7
21/01/2022,MARTIAL RANGED WEAPON,6
21/01/2023,MARTIAL RANGED WEAPON,5
21/02/2019,MARTIAL RANGED WEAPON,3
21/02/2020,MARTIAL RANGED WEAPON,7
21/02/2021,MARTIAL RANGED WEAPON,9
21/02/2022,MARTIAL RANGED WEAPON,16
21/02/2023,MARTIAL RANGED WEAPON,5
21/03/2019,MARTIAL RANGED WEAPON,6
21/03/2020,MARTIAL RANGED WEAPON,7
21/03/2021,MARTIAL RANGED WEAPON,5
21/03/2022,MARTIAL RANGED WEAPON,9
21/03/2023,MARTIAL RANGED WEAPON,10
21/04/2019,MARTIAL RANGED WEAPON,8
21/04/2020,MARTIAL RANGED WEAPON,8
21/04/2021,MARTIAL RANGED WEAPON,9
21/04/2022,MARTIAL RANGED WEAPON,13
21/04/2023,MARTIAL RANGED WEAPON,8
21/05/2019,MARTIAL RANGED WEAPON,7
21/05/2020,MARTIAL RANGED WEAPON,2
21/05/2021,MARTIAL RANGED WEAPON,7
21/05/2022,MARTIAL RANGED WEAPON,16
21/05/2023,MARTIAL RANGED WEAPON,16
21/06/2019,MARTIAL RANGED WEAPON,2
21/06/2020,MARTIAL RANGED WEAPON,9
21/06/2021,MARTIAL RANGED WEAPON,2
21/06/2022,MARTIAL RANGED WEAPON,20
21/06/2023,MARTIAL RANGED WEAPON,6
21/07/2019,MARTIAL RANGED WEAPON,5
21/07/2020,MARTIAL RANGED WEAPON,7
21/07/2021,MARTIAL RANGED WEAPON,4
21/07/2022,MARTIAL RANGED WEAPON,9
21/07/2023,MARTIAL RANGED WEAPON,12
21/08/2019,MARTIAL RANGED WEAPON,3
21/08/2020,MARTIAL RANGED WEAPON,10
21/08/2021,MARTIAL RANGED WEAPON,6
21/08/2022,MARTIAL RANGED WEAPON,4
21/08/2023,MARTIAL RANGED WEAPON,13
21/09/2019,MARTIAL RANGED WEAPON,3
21/09/2020,MARTIAL RANGED WEAPON,7
21/09/2021,MARTIAL RANGED WEAPON,2
21/09/2022,MARTIAL RANGED WEAPON,6
21/09/2023,MARTIAL RANGED WEAPON,7
21/10/2019,MARTIAL RANGED WEAPON,5
21/10/2020,MARTIAL RANGED WEAPON,6
21/10/2021,MARTIAL RANGED WEAPON,3
21/10/2022,MARTIAL RANGED WEAPON,7
21/10/2023,MARTIAL RANGED WEAPON,11
21/11/2019,MARTIAL RANGED WEAPON,7
21/11/2020,MARTIAL RANGED WEAPON,7
21/11/2021,MARTIAL RANGED WEAPON,10
21/11/2022,MARTIAL RANGED WEAPON,12
21/11/2023,MARTIAL RANGED WEAPON,5
21/12/2019,MARTIAL RANGED WEAPON,4
21/12/2020,MARTIAL RANGED WEAPON,13
21/12/2021,MARTIAL RANGED WEAPON,8
21/12/2022,MARTIAL RANGED WEAPON,13
21/12/2023,MARTIAL RANGED WEAPON,10
22/01/2019,MARTIAL RANGED WEAPON,6
22/01/2020,MARTIAL RANGED WEAPON,11
22/01/2021,MARTIAL RANGED WEAPON,5
22/01/2022,MARTIAL RANGED WEAPON,15
22/01/2023,MARTIAL RANGED WEAPON,7
22/02/2019,MARTIAL RANGED WEAPON,8
22/02/2020,MARTIAL RANGED WEAPON,5
22/02/2021,MARTIAL RANGED WEAPON,3
22/02/2022,MARTIAL RANGED WEAPON,7
22/02/2023,MARTIAL RANGED WEAPON,10
22/03/2019,MARTIAL RANGED WEAPON,6
22/03/2020,MARTIAL RANGED WEAPON,8
22/03/2021,MARTIAL RANGED WEAPON,10
22/03/2022,MARTIAL RANGED WEAPON,13
22/03/2023,MARTIAL RANGED WEAPON,8
22/04/2019,MARTIAL RANGED WEAPON,6
22/04/2020,MARTIAL RANGED WEAPON,7
22/04/2021,MARTIAL RANGED WEAPON,2
22/04/2022,MARTIAL RANGED WEAPON,10
22/04/2023,MARTIAL RANGED WEAPON,12
22/05/2019,MARTIAL RANGED WEAPON,14
22/05/2020,MARTIAL RANGED WEAPON,6
22/05/2021,MARTIAL RANGED WEAPON,7
22/05/2022,MARTIAL RANGED WEAPON,10
22/05/2023,MARTIAL RANGED WEAPON,20
22/06/2019,MARTIAL RANGED WEAPON,9
22/06/2020,MARTIAL RANGED WEAPON,3
22/06/2021,MARTIAL RANGED WEAPON,1
22/06/2022,MARTIAL RANGED WEAPON,4
22/06/2023,MARTIAL RANGED WEAPON,15
22/07/2019,MARTIAL RANGED WEAPON,9
22/07/2020,MARTIAL RANGED WEAPON,3
22/07/2021,MARTIAL RANGED WEAPON,2
22/07/2022,MARTIAL RANGED WEAPON,10
22/07/2023,MARTIAL RANGED WEAPON,4
22/08/2019,MARTIAL RANGED WEAPON,14
22/08/2020,MARTIAL RANGED WEAPON,9
22/08/2021,MARTIAL RANGED WEAPON,1
22/08/2022,MARTIAL RANGED WEAPON,11
22/08/2023,MARTIAL RANGED WEAPON,11
22/09/2019,MARTIAL RANGED WEAPON,8
22/09/2020,MARTIAL RANGED WEAPON,2
22/09/2021,MARTIAL RANGED WEAPON,6
22/09/2022,MARTIAL RANGED WEAPON,6
22/09/2023,MARTIAL RANGED WEAPON,8
22/10/2019,MARTIAL RANGED WEAPON,10
22/10/2020,MARTIAL RANGED WEAPON,7
22/10/2021,MARTIAL RANGED WEAPON,2
22/10/2022,MARTIAL RANGED WEAPON,13
22/10/2023,MARTIAL RANGED WEAPON,8
22/11/2019,MARTIAL RANGED WEAPON,7
22/11/2020,MARTIAL RANGED WEAPON,12
22/11/2021,MARTIAL RANGED WEAPON,13
22/11/2022,MARTIAL RANGED WEAPON,6
22/11/2023,MARTIAL RANGED WEAPON,6
22/12/2019,MARTIAL RANGED WEAPON,9
22/12/2020,MARTIAL RANGED WEAPON,8
22/12/2021,MARTIAL RANGED WEAPON,9
22/12/2022,MARTIAL RANGED WEAPON,11
22/12/2023,MARTIAL RANGED WEAPON,1
23/01/2019,MARTIAL RANGED WEAPON,8
23/01/2020,MARTIAL RANGED WEAPON,8
23/01/2021,MARTIAL RANGED WEAPON,16
23/01/2022,MARTIAL RANGED WEAPON,16
23/01/2023,MARTIAL RANGED WEAPON,7
23/02/2019,MARTIAL RANGED WEAPON,5
23/02/2020,MARTIAL RANGED WEAPON,15
23/02/2021,MARTIAL RANGED WEAPON,6
23/02/2022,MARTIAL RANGED WEAPON,8
23/02/2023,MARTIAL RANGED WEAPON,5
23/03/2019,MARTIAL RANGED WEAPON,8
23/03/2020,MARTIAL RANGED WEAPON,10
23/03/2021,MARTIAL RANGED WEAPON,12
23/03/2022,MARTIAL RANGED WEAPON,7
23/03/2023,MARTIAL RANGED WEAPON,11
23/04/2019,MARTIAL RANGED WEAPON,7
23/04/2020,MARTIAL RANGED WEAPON,10
23/04/2021,MARTIAL RANGED WEAPON,6
23/04/2022,MARTIAL RANGED WEAPON,15
23/04/2023,MARTIAL RANGED WEAPON,9
23/05/2019,MARTIAL RANGED WEAPON,9
23/05/2020,MARTIAL RANGED WEAPON,5
23/05/2021,MARTIAL RANGED WEAPON,6
23/05/2022,MARTIAL RANGED WEAPON,6
23/05/2023,MARTIAL RANGED WEAPON,5
23/06/2019,MARTIAL RANGED WEAPON,7
23/06/2020,MARTIAL RANGED WEAPON,7
23/06/2021,MARTIAL RANGED WEAPON,3
23/06/2022,MARTIAL RANGED WEAPON,12
23/06/2023,MARTIAL RANGED WEAPON,6
23/07/2019,MARTIAL RANGED WEAPON,14
23/07/2020,MARTIAL RANGED WEAPON,2
23/07/2021,MARTIAL RANGED WEAPON,4
23/07/2022,MARTIAL RANGED WEAPON,11
23/07/2023,MARTIAL RANGED WEAPON,10
23/08/2019,MARTIAL RANGED WEAPON,4
23/08/2020,MARTIAL RANGED WEAPON,5
23/08/2021,MARTIAL RANGED WEAPON,4
23/08/2022,MARTIAL RANGED WEAPON,10
23/08/2023,MARTIAL RANGED WEAPON,13
23/09/2019,MARTIAL RANGED WEAPON,13
23/09/2020,MARTIAL RANGED WEAPON,8
23/09/2021,MARTIAL RANGED WEAPON,2
23/09/2022,MARTIAL RANGED WEAPON,8
23/09/2023,MARTIAL RANGED WEAPON,10
23/10/2019,MARTIAL RANGED WEAPON,8
23/10/2020,MARTIAL RANGED WEAPON,7
23/10/2021,MARTIAL RANGED WEAPON,4
23/10/2022,MARTIAL RANGED WEAPON,4
23/10/2023,MARTIAL RANGED WEAPON,10
23/11/2019,MARTIAL RANGED WEAPON,3
23/11/2020,MARTIAL RANGED WEAPON,5
23/11/2021,MARTIAL RANGED WEAPON,10
23/11/2022,MARTIAL RANGED WEAPON,11
23/11/2023,MARTIAL RANGED WEAPON,7
23/12/2019,MARTIAL RANGED WEAPON,12
23/12/2020,MARTIAL RANGED WEAPON,4
23/12/2021,MARTIAL RANGED WEAPON,11
23/12/2022,MARTIAL RANGED WEAPON,9
23/12/2023,MARTIAL RANGED WEAPON,5
24/01/2019,MARTIAL RANGED WEAPON,5
24/01/2020,MARTIAL RANGED WEAPON,10
24/01/2021,MARTIAL RANGED WEAPON,14
24/01/2022,MARTIAL RANGED WEAPON,20
24/01/2023,MARTIAL RANGED WEAPON,8
24/02/2019,MARTIAL RANGED WEAPON,4
24/02/2020,MARTIAL RANGED WEAPON,6
24/02/2021,MARTIAL RANGED WEAPON,8
24/02/2022,MARTIAL RANGED WEAPON,10
24/02/2023,MARTIAL RANGED WEAPON,4
24/03/2019,MARTIAL RANGED WEAPON,4
24/03/2020,MARTIAL RANGED WEAPON,8
24/03/2021,MARTIAL RANGED WEAPON,6
24/03/2022,MARTIAL RANGED WEAPON,6
24/03/2023,MARTIAL RANGED WEAPON,3
24/04/2019,MARTIAL RANGED WEAPON,11
24/04/2020,MARTIAL RANGED WEAPON,3
24/04/2021,MARTIAL RANGED WEAPON,4
24/04/2022,MARTIAL RANGED WEAPON,9
24/04/2023,MARTIAL RANGED WEAPON,8
24/05/2019,MARTIAL RANGED WEAPON,10
24/05/2020,MARTIAL RANGED WEAPON,4
24/05/2021,MARTIAL RANGED WEAPON,7
24/05/2022,MARTIAL RANGED WEAPON,12
24/05/2023,MARTIAL RANGED WEAPON,8
24/06/2019,MARTIAL RANGED WEAPON,7
24/06/2020,MARTIAL RANGED WEAPON,2
24/06/2021,MARTIAL RANGED WEAPON,5
24/06/2022,MARTIAL RANGED WEAPON,7
24/06/2023,MARTIAL RANGED WEAPON,10
24/07/2019,MARTIAL RANGED WEAPON,8
24/07/2020,MARTIAL RANGED WEAPON,7
24/07/2021,MARTIAL RANGED WEAPON,3
24/07/2022,MARTIAL RANGED WEAPON,10
24/07/2023,MARTIAL RANGED WEAPON,6
24/08/2019,MARTIAL RANGED WEAPON,3
24/08/2020,MARTIAL RANGED WEAPON,6
24/08/2021,MARTIAL RANGED WEAPON,3
24/08/2022,MARTIAL RANGED WEAPON,11
24/08/2023,MARTIAL RANGED WEAPON,4
24/09/2019,MARTIAL RANGED WEAPON,15
24/09/2020,MARTIAL RANGED WEAPON,7
24/09/2021,MARTIAL RANGED WEAPON,4
24/09/2022,MARTIAL RANGED WEAPON,7
24/09/2023,MARTIAL RANGED WEAPON,7
24/10/2019,MARTIAL RANGED WEAPON,10
24/10/2020,MARTIAL RANGED WEAPON,9
24/10/2021,MARTIAL RANGED WEAPON,1
24/10/2022,MARTIAL RANGED WEAPON,9
24/10/2023,MARTIAL RANGED WEAPON,9
24/11/2019,MARTIAL RANGED WEAPON,5
24/11/2020,MARTIAL RANGED WEAPON,11
24/11/2021,MARTIAL RANGED WEAPON,6
24/11/2022,MARTIAL RANGED WEAPON,17
24/11/2023,MARTIAL RANGED WEAPON,7
24/12/2019,MARTIAL RANGED WEAPON,6
24/12/2020,MARTIAL RANGED WEAPON,10
24/12/2021,MARTIAL RANGED WEAPON,7
24/12/2022,MARTIAL RANGED WEAPON,9
24/12/2023,MARTIAL RANGED WEAPON,3
25/01/2019,MARTIAL RANGED WEAPON,12
25/01/2020,MARTIAL RANGED WEAPON,5
25/01/2021,MARTIAL RANGED WEAPON,11
25/01/2022,MARTIAL RANGED WEAPON,8
25/01/2023,MARTIAL RANGED WEAPON,19
25/02/2019,MARTIAL RANGED WEAPON,9
25/02/2020,MARTIAL RANGED WEAPON,4
25/02/2021,MARTIAL RANGED WEAPON,2
25/02/2022,MARTIAL RANGED WEAPON,13
25/02/2023,MARTIAL RANGED WEAPON,8
25/03/2019,MARTIAL RANGED WEAPON,8
25/03/2020,MARTIAL RANGED WEAPON,12
25/03/2021,MARTIAL RANGED WEAPON,6
25/03/2022,MARTIAL RANGED WEAPON,11
25/03/2023,MARTIAL RANGED WEAPON,6
25/04/2019,MARTIAL RANGED WEAPON,8
25/04/2020,MARTIAL RANGED WEAPON,5
25/04/2021,MARTIAL RANGED WEAPON,4
25/04/2022,MARTIAL RANGED WEAPON,10
25/04/2023,MARTIAL RANGED WEAPON,8
25/05/2019,MARTIAL RANGED WEAPON,11
25/05/2020,MARTIAL RANGED WEAPON,6
25/05/2021,MARTIAL RANGED WEAPON,4
25/05/2022,MARTIAL RANGED WEAPON,9
25/05/2023,MARTIAL RANGED WEAPON,9
25/06/2019,MARTIAL RANGED WEAPON,7
25/06/2020,MARTIAL RANGED WEAPON,19
25/06/2021,MARTIAL RANGED WEAPON,1
25/06/2022,MARTIAL RANGED WEAPON,16
25/06/2023,MARTIAL RANGED WEAPON,7
25/07/2019,MARTIAL RANGED WEAPON,10
25/07/2020,MARTIAL RANGED WEAPON,10
25/07/2021,MARTIAL RANGED WEAPON,1
25/07/2022,MARTIAL RANGED WEAPON,13
25/07/2023,MARTIAL RANGED WEAPON,8
25/08/2019,MARTIAL RANGED WEAPON,10
25/08/2020,MARTIAL RANGED WEAPON,14
25/08/2021,MARTIAL RANGED WEAPON,4
25/08/2022,MARTIAL RANGED WEAPON,10
25/08/2023,MARTIAL RANGED WEAPON,10
25/09/2019,MARTIAL RANGED WEAPON,6
25/09/2020,MARTIAL RANGED WEAPON,9
25/09/2021,MARTIAL RANGED WEAPON,5
25/09/2022,MARTIAL RANGED WEAPON,8
25/09/2023,MARTIAL RANGED WEAPON,9
25/10/2019,MARTIAL RANGED WEAPON,8
25/10/2020,MARTIAL RANGED WEAPON,2
25/10/2021,MARTIAL RANGED WEAPON,2
25/10/2022,MARTIAL RANGED WEAPON,6
25/10/2023,MARTIAL RANGED WEAPON,13
25/11/2019,MARTIAL RANGED WEAPON,6
25/11/2020,MARTIAL RANGED WEAPON,7
25/11/2021,MARTIAL RANGED WEAPON,9
25/11/2022,MARTIAL RANGED WEAPON,3
25/11/2023,MARTIAL RANGED WEAPON,3
25/12/2019,MARTIAL RANGED WEAPON,5
25/12/2020,MARTIAL RANGED WEAPON,7
25/12/2021,MARTIAL RANGED WEAPON,9
25/12/2022,MARTIAL RANGED WEAPON,9
25/12/2023,MARTIAL RANGED WEAPON,4
26/01/2019,MARTIAL RANGED WEAPON,7
26/01/2020,MARTIAL RANGED WEAPON,5
26/01/2021,MARTIAL RANGED WEAPON,12
26/01/2022,MARTIAL RANGED WEAPON,9
26/01/2023,MARTIAL RANGED WEAPON,13
26/02/2019,MARTIAL RANGED WEAPON,7
26/02/2020,MARTIAL RANGED WEAPON,8
26/02/2021,MARTIAL RANGED WEAPON,12
26/02/2022,MARTIAL RANGED WEAPON,11
26/02/2023,MARTIAL RANGED WEAPON,9
26/03/2019,MARTIAL RANGED WEAPON,10
26/03/2020,MARTIAL RANGED WEAPON,8
26/03/2021,MARTIAL RANGED WEAPON,12
26/03/2022,MARTIAL RANGED WEAPON,9
26/03/2023,MARTIAL RANGED WEAPON,4
26/04/2019,MARTIAL RANGED WEAPON,10
26/04/2020,MARTIAL RANGED WEAPON,5
26/04/2021,MARTIAL RANGED WEAPON,7
26/04/2022,MARTIAL RANGED WEAPON,11
26/04/2023,MARTIAL RANGED WEAPON,6
26/05/2019,MARTIAL RANGED WEAPON,7
26/05/2020,MARTIAL RANGED WEAPON,5
26/05/2021,MARTIAL RANGED WEAPON,6
26/05/2022,MARTIAL RANGED WEAPON,16
26/05/2023,MARTIAL RANGED WEAPON,6
26/06/2019,MARTIAL RANGED WEAPON,11
26/06/2020,MARTIAL RANGED WEAPON,12
26/06/2021,MARTIAL RANGED WEAPON,4
26/06/2022,MARTIAL RANGED WEAPON,6
26/06/2023,MARTIAL RANGED WEAPON,10
26/07/2019,MARTIAL RANGED WEAPON,12
26/07/2020,MARTIAL RANGED WEAPON,5
26/07/2021,MARTIAL RANGED WEAPON,4
26/07/2022,MARTIAL RANGED WEAPON,5
26/07/2023,MARTIAL RANGED WEAPON,12
26/08/2019,MARTIAL RANGED WEAPON,17
26/08/2020,MARTIAL RANGED WEAPON,4
26/08/2021,MARTIAL RANGED WEAPON,1
26/08/2022,MARTIAL RANGED WEAPON,9
26/08/2023,MARTIAL RANGED WEAPON,8
26/09/2019,MARTIAL RANGED WEAPON,5
26/09/2020,MARTIAL RANGED WEAPON,6
26/09/2021,MARTIAL RANGED WEAPON,3
26/09/2022,MARTIAL RANGED WEAPON,6
26/09/2023,MARTIAL RANGED WEAPON,5
26/10/2019,MARTIAL RANGED WEAPON,10
26/10/2020,MARTIAL RANGED WEAPON,6
26/10/2021,MARTIAL RANGED WEAPON,3
26/10/2022,MARTIAL RANGED WEAPON,7
26/10/2023,MARTIAL RANGED WEAPON,5
26/11/2019,MARTIAL RANGED WEAPON,11
26/11/2020,MARTIAL RANGED WEAPON,6
26/11/2021,MARTIAL RANGED WEAPON,13
26/11/2022,MARTIAL RANGED WEAPON,6
26/11/2023,MARTIAL RANGED WEAPON,2
26/12/2019,MARTIAL RANGED WEAPON,8
26/12/2020,MARTIAL RANGED WEAPON,7
26/12/2021,MARTIAL RANGED WEAPON,10
26/12/2022,MARTIAL RANGED WEAPON,9
26/12/2023,MARTIAL RANGED WEAPON,6
27/01/2019,MARTIAL RANGED WEAPON,3
27/01/2020,MARTIAL RANGED WEAPON,16
27/01/2021,MARTIAL RANGED WEAPON,13
27/01/2022,MARTIAL RANGED WEAPON,15
27/01/2023,MARTIAL RANGED WEAPON,7
27/02/2019,MARTIAL RANGED WEAPON,6
27/02/2020,MARTIAL RANGED WEAPON,7
27/02/2021,MARTIAL RANGED WEAPON,6
27/02/2022,MARTIAL RANGED WEAPON,11
27/02/2023,MARTIAL RANGED WEAPON,9
27/03/2019,MARTIAL RANGED WEAPON,4
27/03/2020,MARTIAL RANGED WEAPON,9
27/03/2021,MARTIAL RANGED WEAPON,8
27/03/2022,MARTIAL RANGED WEAPON,7
27/03/2023,MARTIAL RANGED WEAPON,9
27/04/2019,MARTIAL RANGED WEAPON,5
27/04/2020,MARTIAL RANGED WEAPON,5
27/04/2021,MARTIAL RANGED WEAPON,4
27/04/2022,MARTIAL RANGED WEAPON,6
27/04/2023,MARTIAL RANGED WEAPON,5
27/05/2019,MARTIAL RANGED WEAPON,8
27/05/2020,MARTIAL RANGED WEAPON,9
27/05/2021,MARTIAL RANGED WEAPON,9
27/05/2022,MARTIAL RANGED WEAPON,11
27/05/2023,MARTIAL RANGED WEAPON,5
27/06/2019,MARTIAL RANGED WEAPON,8
27/06/2020,MARTIAL RANGED WEAPON,7
27/06/2022,MARTIAL RANGED WEAPON,16
27/06/2023,MARTIAL RANGED WEAPON,5
27/07/2019,MARTIAL RANGED WEAPON,6
27/07/2020,MARTIAL RANGED WEAPON,1
27/07/2021,MARTIAL RANGED WEAPON,4
27/07/2022,MARTIAL RANGED WEAPON,10
27/07/2023,MARTIAL RANGED WEAPON,5
27/08/2019,MARTIAL RANGED WEAPON,9
27/08/2020,MARTIAL RANGED WEAPON,9
27/08/2021,MARTIAL RANGED WEAPON,2
27/08/2022,MARTIAL RANGED WEAPON,16
27/08/2023,MARTIAL RANGED WEAPON,15
27/09/2019,MARTIAL RANGED WEAPON,5
27/09/2020,MARTIAL RANGED WEAPON,5
27/09/2021,MARTIAL RANGED WEAPON,8
27/09/2022,MARTIAL RANGED WEAPON,12
27/09/2023,MARTIAL RANGED WEAPON,5
27/10/2019,MARTIAL RANGED WEAPON,12
27/10/2020,MARTIAL RANGED WEAPON,6
27/10/2021,MARTIAL RANGED WEAPON,2
27/10/2022,MARTIAL RANGED WEAPON,4
27/10/2023,MARTIAL RANGED WEAPON,5
27/11/2019,MARTIAL RANGED WEAPON,14
27/11/2020,MARTIAL RANGED WEAPON,9
27/11/2021,MARTIAL RANGED WEAPON,17
27/11/2022,MARTIAL RANGED WEAPON,13
27/11/2023,MARTIAL RANGED WEAPON,6
27/12/2019,MARTIAL RANGED WEAPON,5
27/12/2020,MARTIAL RANGED WEAPON,7
27/12/2021,MARTIAL RANGED WEAPON,9
27/12/2022,MARTIAL RANGED WEAPON,8
27/12/2023,MARTIAL RANGED WEAPON,3
28/01/2019,MARTIAL RANGED WEAPON,7
28/01/2020,MARTIAL RANGED WEAPON,16
28/01/2021,MARTIAL RANGED WEAPON,10
28/01/2022,MARTIAL RANGED WEAPON,25
28/01/2023,MARTIAL RANGED WEAPON,12
28/02/2019,MARTIAL RANGED WEAPON,7
28/02/2020,MARTIAL RANGED WEAPON,15
28/02/2021,MARTIAL RANGED WEAPON,11
28/02/2022,MARTIAL RANGED WEAPON,5
28/02/2023,MARTIAL RANGED WEAPON,9
28/03/2019,MARTIAL RANGED WEAPON,3
28/03/2020,MARTIAL RANGED WEAPON,8
28/03/2021,MARTIAL RANGED WEAPON,5
28/03/2022,MARTIAL RANGED WEAPON,16
28/03/2023,MARTIAL RANGED WEAPON,11
28/04/2019,MARTIAL RANGED WEAPON,5
28/04/2020,MARTIAL RANGED WEAPON,9
28/04/2021,MARTIAL RANGED WEAPON,12
28/04/2022,MARTIAL RANGED WEAPON,13
28/04/2023,MARTIAL RANGED WEAPON,7
28/05/2019,MARTIAL RANGED WEAPON,7
28/05/2020,MARTIAL RANGED WEAPON,6
28/05/2021,MARTIAL RANGED WEAPON,3
28/05/2022,MARTIAL RANGED WEAPON,3
28/05/2023,MARTIAL RANGED WEAPON,10
28/06/2019,MARTIAL RANGED WEAPON,12
28/06/2020,MARTIAL RANGED WEAPON,6
28/06/2021,MARTIAL RANGED WEAPON,3
28/06/2022,MARTIAL RANGED WEAPON,15
28/06/2023,MARTIAL RANGED WEAPON,11
28/07/2019,MARTIAL RANGED WEAPON,11
28/07/2020,MARTIAL RANGED WEAPON,7
28/07/2021,MARTIAL RANGED WEAPON,4
28/07/2022,MARTIAL RANGED WEAPON,15
28/07/2023,MARTIAL RANGED WEAPON,7
28/08/2019,MARTIAL RANGED WEAPON,6
28/08/2020,MARTIAL RANGED WEAPON,4
28/08/2021,MARTIAL RANGED WEAPON,5
28/08/2022,MARTIAL RANGED WEAPON,10
28/08/2023,MARTIAL RANGED WEAPON,4
28/09/2019,MARTIAL RANGED WEAPON,10
28/09/2020,MARTIAL RANGED WEAPON,10
28/09/2021,MARTIAL RANGED WEAPON,4
28/09/2022,MARTIAL RANGED WEAPON,13
28/09/2023,MARTIAL RANGED WEAPON,13
28/10/2019,MARTIAL RANGED WEAPON,4
28/10/2020,MARTIAL RANGED WEAPON,1
28/10/2021,MARTIAL RANGED WEAPON,7
28/10/2022,MARTIAL RANGED WEAPON,8
28/10/2023,MARTIAL RANGED WEAPON,5
28/11/2019,MARTIAL RANGED WEAPON,4
28/11/2020,MARTIAL RANGED WEAPON,8
28/11/2021,MARTIAL RANGED WEAPON,6
28/11/2022,MARTIAL RANGED WEAPON,9
28/11/2023,MARTIAL RANGED WEAPON,7
28/12/2019,MARTIAL RANGED WEAPON,6
28/12/2020,MARTIAL RANGED WEAPON,6
28/12/2021,MARTIAL RANGED WEAPON,9
28/12/2022,MARTIAL RANGED WEAPON,7
28/12/2023,MARTIAL RANGED WEAPON,8
29/01/2019,MARTIAL RANGED WEAPON,1
29/01/2020,MARTIAL RANGED WEAPON,12
29/01/2021,MARTIAL RANGED WEAPON,7
29/01/2022,MARTIAL RANGED WEAPON,10
29/01/2023,MARTIAL RANGED WEAPON,10
29/02/2020,MARTIAL RANGED WEAPON,10
29/03/2019,MARTIAL RANGED WEAPON,8
29/03/2020,MARTIAL RANGED WEAPON,12
29/03/2021,MARTIAL RANGED WEAPON,6
29/03/2022,MARTIAL RANGED WEAPON,9
29/03/2023,MARTIAL RANGED WEAPON,9
29/04/2019,MARTIAL RANGED WEAPON,3
29/04/2020,MARTIAL RANGED WEAPON,9
29/04/2021,MARTIAL RANGED WEAPON,12
29/04/2022,MARTIAL RANGED WEAPON,8
29/04/2023,MARTIAL RANGED WEAPON,9
29/05/2019,MARTIAL RANGED WEAPON,8
29/05/2020,MARTIAL RANGED WEAPON,6
29/05/2021,MARTIAL RANGED WEAPON,5
29/05/2022,MARTIAL RANGED WEAPON,10
29/05/2023,MARTIAL RANGED WEAPON,5
29/06/2019,MARTIAL RANGED WEAPON,9
29/06/2020,MARTIAL RANGED WEAPON,9
29/06/2021,MARTIAL RANGED WEAPON,2
29/06/2022,MARTIAL RANGED WEAPON,12
29/06/2023,MARTIAL RANGED WEAPON,9
29/07/2019,MARTIAL RANGED WEAPON,11
29/07/2020,MARTIAL RANGED WEAPON,9
29/07/2021,MARTIAL RANGED WEAPON,3
29/07/2022,MARTIAL RANGED WEAPON,9
29/07/2023,MARTIAL RANGED WEAPON,9
29/08/2019,MARTIAL RANGED WEAPON,9
29/08/2020,MARTIAL RANGED WEAPON,3
29/08/2021,MARTIAL RANGED WEAPON,5
29/08/2022,MARTIAL RANGED WEAPON,8
29/08/2023,MARTIAL RANGED WEAPON,6
29/09/2019,MARTIAL RANGED WEAPON,10
29/09/2020,MARTIAL RANGED WEAPON,16
29/09/2021,MARTIAL RANGED WEAPON,2
29/09/2022,MARTIAL RANGED WEAPON,3
29/09/2023,MARTIAL RANGED WEAPON,14
29/10/2019,MARTIAL RANGED WEAPON,4
29/10/2020,MARTIAL RANGED WEAPON,9
29/10/2021,MARTIAL RANGED WEAPON,2
29/10/2022,MARTIAL RANGED WEAPON,5
29/10/2023,MARTIAL RANGED WEAPON,4
29/11/2019,MARTIAL RANGED WEAPON,9
29/11/2020,MARTIAL RANGED WEAPON,9
29/11/2021,MARTIAL RANGED WEAPON,5
29/11/2022,MARTIAL RANGED WEAPON,6
29/11/2023,MARTIAL RANGED WEAPON,8
29/12/2019,MARTIAL RANGED WEAPON,12
29/12/2020,MARTIAL RANGED WEAPON,10
29/12/2021,MARTIAL RANGED WEAPON,9
29/12/2022,MARTIAL RANGED WEAPON,8
29/12/2023,MARTIAL RANGED WEAPON,10
30/01/2019,MARTIAL RANGED WEAPON,4
