Nation,OrderDate,AverageDeliveryTime
Halruaa,20/11/2023,9.6
Halruaa,21/11/2023,5
Halruaa,22/11/2023,6.375
Halruaa,23/11/2023,6.142857143
Halruaa,24/11/2023,4.8
Halruaa,25/11/2023,8.75
Halruaa,26/11/2023,4.2
Halruaa,27/11/2023,7.714285714
Halruaa,28/11/2023,10.33333333
Halruaa,29/11/2023,10.5
Halruaa,30/11/2023,4.166666667
Halruaa,01/12/2023,6.2
Halruaa,02/12/2023,5.5
Halruaa,03/12/2023,5
Halruaa,04/12/2023,8.142857143
Halruaa,05/12/2023,8
Halruaa,06/12/2023,9.25
Halruaa,07/12/2023,7
Halruaa,08/12/2023,6.166666667
Halruaa,09/12/2023,7
Halruaa,10/12/2023,7.4
Halruaa,11/12/2023,12
Halruaa,12/12/2023,4.8
Halruaa,13/12/2023,3.166666667
Halruaa,14/12/2023,6.75
Halruaa,15/12/2023,8.2
Halruaa,16/12/2023,11.4
Halruaa,17/12/2023,9
Halruaa,18/12/2023,9.428571429
Halruaa,19/12/2023,6.6
Halruaa,20/12/2023,6.4
Halruaa,21/12/2023,10.16666667
Halruaa,22/12/2023,6.4
Halruaa,23/12/2023,7
Halruaa,24/12/2023,8
Halruaa,25/12/2023,9
Halruaa,26/12/2023,1
Halruaa,27/12/2023,3.875
Halruaa,28/12/2023,5.333333333
Halruaa,29/12/2023,7.25
Halruaa,30/12/2023,6.75
Halruaa,31/12/2023,3.333333333
Icewind Dale,02/01/2019,8.5
Icewind Dale,03/01/2019,2
Icewind Dale,05/01/2019,8
Icewind Dale,06/01/2019,8.333333333
Icewind Dale,07/01/2019,5.5
Icewind Dale,08/01/2019,3.4
Icewind Dale,09/01/2019,7.5
Icewind Dale,11/01/2019,7.6
Icewind Dale,13/01/2019,4
Icewind Dale,14/01/2019,6.5
Icewind Dale,16/01/2019,9
Icewind Dale,18/01/2019,5
Icewind Dale,19/01/2019,2
Icewind Dale,22/01/2019,5
Icewind Dale,23/01/2019,4
Icewind Dale,24/01/2019,6
Icewind Dale,25/01/2019,11.33333333
Icewind Dale,26/01/2019,7
Icewind Dale,27/01/2019,5
Icewind Dale,28/01/2019,9.5
Icewind Dale,29/01/2019,10
Icewind Dale,31/01/2019,5.5
Icewind Dale,01/02/2019,4.5
Icewind Dale,02/02/2019,12.5
Icewind Dale,03/02/2019,9
Icewind Dale,04/02/2019,4
Icewind Dale,05/02/2019,7.333333333
Icewind Dale,06/02/2019,12.5
Icewind Dale,07/02/2019,14
Icewind Dale,09/02/2019,1
Icewind Dale,12/02/2019,2
Icewind Dale,14/02/2019,9
Icewind Dale,15/02/2019,5.5
Icewind Dale,16/02/2019,10.5
Icewind Dale,17/02/2019,3.5
Icewind Dale,18/02/2019,12
Icewind Dale,20/02/2019,8.75
Icewind Dale,22/02/2019,10
Icewind Dale,23/02/2019,7
Icewind Dale,24/02/2019,4.333333333
Icewind Dale,25/02/2019,3.5
Icewind Dale,26/02/2019,2
Icewind Dale,27/02/2019,11
Icewind Dale,28/02/2019,9
Icewind Dale,01/03/2019,5
Icewind Dale,02/03/2019,7.333333333
Icewind Dale,03/03/2019,5.5
Icewind Dale,04/03/2019,8
Icewind Dale,05/03/2019,1
Icewind Dale,07/03/2019,7.666666667
Icewind Dale,08/03/2019,5
Icewind Dale,09/03/2019,5
Icewind Dale,10/03/2019,1
Icewind Dale,11/03/2019,9
Icewind Dale,12/03/2019,3.5
Icewind Dale,15/03/2019,4.5
Icewind Dale,16/03/2019,10
Icewind Dale,19/03/2019,7.5
Icewind Dale,20/03/2019,10
Icewind Dale,21/03/2019,7
Icewind Dale,24/03/2019,14
Icewind Dale,25/03/2019,3
Icewind Dale,26/03/2019,1
Icewind Dale,27/03/2019,3.333333333
Icewind Dale,28/03/2019,3
Icewind Dale,29/03/2019,5
Icewind Dale,31/03/2019,7.5
Icewind Dale,01/04/2019,7
Icewind Dale,02/04/2019,2
Icewind Dale,03/04/2019,6
Icewind Dale,04/04/2019,6
Icewind Dale,06/04/2019,6
Icewind Dale,07/04/2019,8.75
Icewind Dale,09/04/2019,0
Icewind Dale,11/04/2019,4
Icewind Dale,12/04/2019,9
Icewind Dale,13/04/2019,9.5
Icewind Dale,14/04/2019,3
Icewind Dale,15/04/2019,12
Icewind Dale,19/04/2019,1
Icewind Dale,21/04/2019,14
Icewind Dale,23/04/2019,9
Icewind Dale,24/04/2019,11.33333333
Icewind Dale,28/04/2019,6.5
Icewind Dale,29/04/2019,6
Icewind Dale,30/04/2019,7
Icewind Dale,01/05/2019,1
Icewind Dale,03/05/2019,9.8
Icewind Dale,04/05/2019,2.5
Icewind Dale,05/05/2019,4.5
Icewind Dale,06/05/2019,2
Icewind Dale,07/05/2019,4
Icewind Dale,09/05/2019,4
Icewind Dale,11/05/2019,3
Icewind Dale,12/05/2019,4.5
Icewind Dale,15/05/2019,4
Icewind Dale,16/05/2019,3.5
Icewind Dale,17/05/2019,5
Icewind Dale,20/05/2019,11
Icewind Dale,22/05/2019,9
Icewind Dale,25/05/2019,9
Icewind Dale,26/05/2019,9
Icewind Dale,27/05/2019,6.333333333
Icewind Dale,28/05/2019,4
Icewind Dale,29/05/2019,7
Icewind Dale,31/05/2019,2
Icewind Dale,02/06/2019,3
Icewind Dale,03/06/2019,2
Icewind Dale,04/06/2019,4
Icewind Dale,05/06/2019,2
Icewind Dale,06/06/2019,12
Icewind Dale,07/06/2019,11.5
Icewind Dale,08/06/2019,4
Icewind Dale,09/06/2019,13
Icewind Dale,10/06/2019,8
Icewind Dale,11/06/2019,1
Icewind Dale,12/06/2019,9
Icewind Dale,13/06/2019,10
Icewind Dale,16/06/2019,6.25
Icewind Dale,17/06/2019,7
Icewind Dale,18/06/2019,6
Icewind Dale,19/06/2019,5
Icewind Dale,20/06/2019,14
Icewind Dale,21/06/2019,12
Icewind Dale,22/06/2019,8
Icewind Dale,23/06/2019,0
Icewind Dale,25/06/2019,7.666666667
Icewind Dale,28/06/2019,4
Icewind Dale,29/06/2019,8.5
Icewind Dale,30/06/2019,6.5
Icewind Dale,02/07/2019,13
Icewind Dale,03/07/2019,14
Icewind Dale,05/07/2019,9
Icewind Dale,06/07/2019,7.666666667
Icewind Dale,07/07/2019,13
Icewind Dale,10/07/2019,10
Icewind Dale,12/07/2019,2
Icewind Dale,13/07/2019,14
Icewind Dale,14/07/2019,1
Icewind Dale,15/07/2019,9
Icewind Dale,16/07/2019,8
Icewind Dale,17/07/2019,4
Icewind Dale,18/07/2019,7
Icewind Dale,19/07/2019,3
Icewind Dale,20/07/2019,11
Icewind Dale,21/07/2019,6
Icewind Dale,22/07/2019,5
Icewind Dale,23/07/2019,14
Icewind Dale,24/07/2019,14
Icewind Dale,25/07/2019,13
Icewind Dale,26/07/2019,6
Icewind Dale,28/07/2019,12
Icewind Dale,30/07/2019,9
Icewind Dale,01/08/2019,7.5
Icewind Dale,02/08/2019,10
Icewind Dale,03/08/2019,10.5
Icewind Dale,04/08/2019,2
Icewind Dale,05/08/2019,3.333333333
Icewind Dale,06/08/2019,6
Icewind Dale,07/08/2019,3
Icewind Dale,11/08/2019,11
Icewind Dale,12/08/2019,8.333333333
Icewind Dale,13/08/2019,8
Icewind Dale,14/08/2019,4.666666667
Icewind Dale,15/08/2019,4.5
Icewind Dale,16/08/2019,12.5
Icewind Dale,17/08/2019,14
Icewind Dale,18/08/2019,9.75
Icewind Dale,19/08/2019,7
Icewind Dale,22/08/2019,10
Icewind Dale,26/08/2019,6
Icewind Dale,27/08/2019,6.5
Icewind Dale,28/08/2019,4
Icewind Dale,01/09/2019,7.333333333
Icewind Dale,02/09/2019,10
Icewind Dale,03/09/2019,12.5
Icewind Dale,04/09/2019,4
Icewind Dale,05/09/2019,6
Icewind Dale,06/09/2019,3
Icewind Dale,09/09/2019,0
Icewind Dale,10/09/2019,11.5
Icewind Dale,11/09/2019,9
Icewind Dale,12/09/2019,5
Icewind Dale,13/09/2019,2
Icewind Dale,14/09/2019,10
Icewind Dale,15/09/2019,7
Icewind Dale,16/09/2019,4
Icewind Dale,17/09/2019,12
Icewind Dale,18/09/2019,8
Icewind Dale,20/09/2019,2.5
Icewind Dale,22/09/2019,11
Icewind Dale,23/09/2019,9
Icewind Dale,24/09/2019,4
Icewind Dale,25/09/2019,5.5
Icewind Dale,27/09/2019,6.333333333
Icewind Dale,28/09/2019,4
Icewind Dale,29/09/2019,10
Icewind Dale,30/09/2019,9
Icewind Dale,01/10/2019,2.666666667
Icewind Dale,02/10/2019,8.166666667
Icewind Dale,03/10/2019,11
Icewind Dale,04/10/2019,0
Icewind Dale,05/10/2019,3.5
Icewind Dale,06/10/2019,1
Icewind Dale,09/10/2019,4
Icewind Dale,11/10/2019,6
Icewind Dale,12/10/2019,9
Icewind Dale,14/10/2019,3
Icewind Dale,16/10/2019,12
Icewind Dale,17/10/2019,4
Icewind Dale,18/10/2019,4.5
Icewind Dale,19/10/2019,3.5
Icewind Dale,20/10/2019,3
Icewind Dale,21/10/2019,10
Icewind Dale,22/10/2019,8.5
Icewind Dale,23/10/2019,8
Icewind Dale,24/10/2019,8
Icewind Dale,25/10/2019,8
Icewind Dale,26/10/2019,10
Icewind Dale,27/10/2019,4
Icewind Dale,28/10/2019,3.5
Icewind Dale,29/10/2019,9.333333333
Icewind Dale,30/10/2019,8.666666667
Icewind Dale,31/10/2019,6.5
Icewind Dale,01/11/2019,5.5
Icewind Dale,02/11/2019,12
Icewind Dale,04/11/2019,4.75
Icewind Dale,05/11/2019,5.5
Icewind Dale,06/11/2019,3.5
Icewind Dale,07/11/2019,8
Icewind Dale,08/11/2019,11
Icewind Dale,10/11/2019,10
Icewind Dale,11/11/2019,8
Icewind Dale,12/11/2019,1
Icewind Dale,13/11/2019,14
Icewind Dale,16/11/2019,0
Icewind Dale,17/11/2019,2
Icewind Dale,18/11/2019,0
Icewind Dale,20/11/2019,2
Icewind Dale,21/11/2019,12.5
Icewind Dale,22/11/2019,9.5
Icewind Dale,23/11/2019,3.666666667
Icewind Dale,24/11/2019,3
Icewind Dale,25/11/2019,10.33333333
Icewind Dale,26/11/2019,7.666666667
Icewind Dale,27/11/2019,6.666666667
Icewind Dale,29/11/2019,5.5
Icewind Dale,30/11/2019,1
Icewind Dale,01/12/2019,14
Icewind Dale,02/12/2019,5.333333333
Icewind Dale,03/12/2019,13
Icewind Dale,04/12/2019,8
Icewind Dale,05/12/2019,13
Icewind Dale,06/12/2019,10
Icewind Dale,10/12/2019,13
Icewind Dale,11/12/2019,0
Icewind Dale,12/12/2019,4
Icewind Dale,13/12/2019,7
Icewind Dale,14/12/2019,6
Icewind Dale,15/12/2019,8
Icewind Dale,18/12/2019,12
Icewind Dale,19/12/2019,10.5
Icewind Dale,20/12/2019,8.5
Icewind Dale,21/12/2019,4.666666667
Icewind Dale,22/12/2019,6
Icewind Dale,23/12/2019,0
Icewind Dale,24/12/2019,0
Icewind Dale,25/12/2019,11
Icewind Dale,26/12/2019,11
Icewind Dale,27/12/2019,1
Icewind Dale,28/12/2019,11.5
Icewind Dale,29/12/2019,5
Icewind Dale,31/12/2019,2
Icewind Dale,01/01/2020,4
Icewind Dale,03/01/2020,9
Icewind Dale,04/01/2020,5
Icewind Dale,05/01/2020,10.5
Icewind Dale,06/01/2020,8
Icewind Dale,07/01/2020,6.333333333
Icewind Dale,09/01/2020,6
Icewind Dale,11/01/2020,8
Icewind Dale,12/01/2020,9
Icewind Dale,14/01/2020,5
Icewind Dale,15/01/2020,9
Icewind Dale,16/01/2020,2
Icewind Dale,17/01/2020,6
Icewind Dale,18/01/2020,7.333333333
Icewind Dale,19/01/2020,7.333333333
Icewind Dale,20/01/2020,8
Icewind Dale,21/01/2020,1
Icewind Dale,26/01/2020,6
Icewind Dale,27/01/2020,6.5
Icewind Dale,28/01/2020,8
Icewind Dale,29/01/2020,1
Icewind Dale,30/01/2020,10
Icewind Dale,31/01/2020,7
Icewind Dale,01/02/2020,0
Icewind Dale,03/02/2020,11
Icewind Dale,04/02/2020,9.666666667
Icewind Dale,06/02/2020,5.25
Icewind Dale,08/02/2020,6.333333333
Icewind Dale,09/02/2020,10.5
Icewind Dale,10/02/2020,14
Icewind Dale,11/02/2020,8.5
Icewind Dale,12/02/2020,7
Icewind Dale,14/02/2020,4
Icewind Dale,15/02/2020,9
Icewind Dale,16/02/2020,8
Icewind Dale,17/02/2020,14
Icewind Dale,18/02/2020,13
Icewind Dale,19/02/2020,9
Icewind Dale,20/02/2020,0
Icewind Dale,21/02/2020,5.5
Icewind Dale,22/02/2020,10
Icewind Dale,23/02/2020,10
Icewind Dale,25/02/2020,10
Icewind Dale,27/02/2020,6
Icewind Dale,28/02/2020,7
Icewind Dale,02/03/2020,9
Icewind Dale,03/03/2020,11
Icewind Dale,06/03/2020,0
Icewind Dale,07/03/2020,11
Icewind Dale,08/03/2020,0
Icewind Dale,09/03/2020,5
Icewind Dale,10/03/2020,2
Icewind Dale,12/03/2020,2
Icewind Dale,13/03/2020,9
Icewind Dale,15/03/2020,6
Icewind Dale,18/03/2020,6
Icewind Dale,19/03/2020,12
Icewind Dale,20/03/2020,11
Icewind Dale,23/03/2020,4
Icewind Dale,28/03/2020,10
Icewind Dale,29/03/2020,11
Icewind Dale,30/03/2020,6.5
Icewind Dale,31/03/2020,4
Icewind Dale,01/04/2020,9
Icewind Dale,02/04/2020,8
Icewind Dale,03/04/2020,7
Icewind Dale,04/04/2020,3.333333333
Icewind Dale,05/04/2020,2
Icewind Dale,06/04/2020,5
Icewind Dale,08/04/2020,7
Icewind Dale,09/04/2020,4
Icewind Dale,10/04/2020,4.333333333
Icewind Dale,11/04/2020,10
Icewind Dale,13/04/2020,5
Icewind Dale,14/04/2020,6.333333333
Icewind Dale,15/04/2020,5.5
Icewind Dale,16/04/2020,10
Icewind Dale,17/04/2020,7
Icewind Dale,18/04/2020,2
Icewind Dale,19/04/2020,2
Icewind Dale,20/04/2020,8.75
Icewind Dale,21/04/2020,12
Icewind Dale,22/04/2020,11
Icewind Dale,23/04/2020,8
Icewind Dale,24/04/2020,4
Icewind Dale,25/04/2020,8
Icewind Dale,27/04/2020,8
Icewind Dale,28/04/2020,11.5
Icewind Dale,29/04/2020,10
Icewind Dale,30/04/2020,8.25
Icewind Dale,01/05/2020,8
Icewind Dale,02/05/2020,13
Icewind Dale,03/05/2020,3.5
Icewind Dale,05/05/2020,4
Icewind Dale,06/05/2020,1
Icewind Dale,08/05/2020,6.333333333
Icewind Dale,09/05/2020,8.5
Icewind Dale,12/05/2020,7.4
Icewind Dale,14/05/2020,10.5
Icewind Dale,15/05/2020,8
Icewind Dale,16/05/2020,3
Icewind Dale,17/05/2020,9
Icewind Dale,18/05/2020,8
Icewind Dale,21/05/2020,9
Icewind Dale,22/05/2020,11
Icewind Dale,24/05/2020,1
Icewind Dale,26/05/2020,7
Icewind Dale,28/05/2020,2
Icewind Dale,29/05/2020,13
Icewind Dale,30/05/2020,7
Icewind Dale,01/06/2020,7
Icewind Dale,02/06/2020,12
Icewind Dale,05/06/2020,7
Icewind Dale,06/06/2020,5.5
Icewind Dale,07/06/2020,3
Icewind Dale,08/06/2020,2.5
Icewind Dale,09/06/2020,12
Icewind Dale,10/06/2020,4.5
Icewind Dale,11/06/2020,6
Icewind Dale,12/06/2020,6.5
Icewind Dale,13/06/2020,5
Icewind Dale,14/06/2020,9
Icewind Dale,15/06/2020,1
Icewind Dale,16/06/2020,4
Icewind Dale,17/06/2020,12
Icewind Dale,19/06/2020,7
Icewind Dale,24/06/2020,7
Icewind Dale,25/06/2020,7.333333333
Icewind Dale,26/06/2020,9
Icewind Dale,28/06/2020,8
Icewind Dale,29/06/2020,14
Icewind Dale,30/06/2020,6.5
Icewind Dale,01/07/2020,8.666666667
Icewind Dale,02/07/2020,7
Icewind Dale,03/07/2020,7.5
Icewind Dale,04/07/2020,12.5
Icewind Dale,05/07/2020,0
Icewind Dale,06/07/2020,14
Icewind Dale,07/07/2020,11
Icewind Dale,09/07/2020,9
Icewind Dale,10/07/2020,2
Icewind Dale,12/07/2020,12
Icewind Dale,13/07/2020,6
Icewind Dale,14/07/2020,12
Icewind Dale,15/07/2020,3
Icewind Dale,16/07/2020,5
Icewind Dale,17/07/2020,6
Icewind Dale,18/07/2020,6
Icewind Dale,19/07/2020,9.5
Icewind Dale,20/07/2020,8
Icewind Dale,21/07/2020,8.333333333
Icewind Dale,22/07/2020,6
Icewind Dale,23/07/2020,5
Icewind Dale,28/07/2020,14
Icewind Dale,01/08/2020,9
Icewind Dale,03/08/2020,7
Icewind Dale,05/08/2020,14
Icewind Dale,06/08/2020,7
Icewind Dale,09/08/2020,8
Icewind Dale,13/08/2020,3
Icewind Dale,15/08/2020,5
Icewind Dale,16/08/2020,3.5
Icewind Dale,17/08/2020,8
Icewind Dale,18/08/2020,5
Icewind Dale,19/08/2020,11
Icewind Dale,20/08/2020,6.8
Icewind Dale,22/08/2020,7.5
Icewind Dale,23/08/2020,11
Icewind Dale,24/08/2020,5
Icewind Dale,26/08/2020,3
Icewind Dale,27/08/2020,5
Icewind Dale,28/08/2020,12
Icewind Dale,29/08/2020,5
Icewind Dale,30/08/2020,13
Icewind Dale,03/09/2020,0
Icewind Dale,04/09/2020,7
Icewind Dale,05/09/2020,6
Icewind Dale,06/09/2020,11
Icewind Dale,07/09/2020,11
Icewind Dale,09/09/2020,2
Icewind Dale,10/09/2020,7
Icewind Dale,11/09/2020,4
Icewind Dale,12/09/2020,9
Icewind Dale,13/09/2020,10
Icewind Dale,14/09/2020,12
Icewind Dale,16/09/2020,10
Icewind Dale,18/09/2020,10
Icewind Dale,19/09/2020,2
Icewind Dale,20/09/2020,1
Icewind Dale,22/09/2020,10.5
Icewind Dale,23/09/2020,6.5
Icewind Dale,24/09/2020,14
Icewind Dale,25/09/2020,10
Icewind Dale,26/09/2020,3
Icewind Dale,27/09/2020,8.5
Icewind Dale,29/09/2020,6.666666667
Icewind Dale,30/09/2020,1
Icewind Dale,01/10/2020,4.666666667
Icewind Dale,03/10/2020,7
Icewind Dale,05/10/2020,6.25
Icewind Dale,08/10/2020,7
Icewind Dale,09/10/2020,9.666666667
Icewind Dale,10/10/2020,10.5
Icewind Dale,12/10/2020,4
Icewind Dale,15/10/2020,4
Icewind Dale,17/10/2020,6
Icewind Dale,18/10/2020,3
Icewind Dale,19/10/2020,12
Icewind Dale,20/10/2020,1
Icewind Dale,21/10/2020,5
Icewind Dale,22/10/2020,0
Icewind Dale,23/10/2020,4
Icewind Dale,24/10/2020,8.5
Icewind Dale,26/10/2020,12
Icewind Dale,27/10/2020,0
Icewind Dale,29/10/2020,9
Icewind Dale,30/10/2020,4.333333333
Icewind Dale,01/11/2020,8.5
Icewind Dale,02/11/2020,14
Icewind Dale,03/11/2020,3
Icewind Dale,04/11/2020,8.666666667
Icewind Dale,05/11/2020,10
Icewind Dale,06/11/2020,11
Icewind Dale,08/11/2020,7
Icewind Dale,09/11/2020,2
Icewind Dale,11/11/2020,8.333333333
Icewind Dale,13/11/2020,6
Icewind Dale,14/11/2020,13
Icewind Dale,15/11/2020,9
Icewind Dale,16/11/2020,8
Icewind Dale,17/11/2020,13
Icewind Dale,18/11/2020,1
Icewind Dale,19/11/2020,11
Icewind Dale,21/11/2020,6.5
Icewind Dale,22/11/2020,14
Icewind Dale,23/11/2020,5
Icewind Dale,25/11/2020,9.4
Icewind Dale,28/11/2020,3.666666667
Icewind Dale,29/11/2020,11
Icewind Dale,01/12/2020,11
Icewind Dale,02/12/2020,0
Icewind Dale,03/12/2020,12
Icewind Dale,05/12/2020,12
Icewind Dale,07/12/2020,7
Icewind Dale,08/12/2020,8.5
Icewind Dale,09/12/2020,9
Icewind Dale,10/12/2020,8
Icewind Dale,11/12/2020,2
Icewind Dale,12/12/2020,6
Icewind Dale,13/12/2020,2.5
Icewind Dale,14/12/2020,7
Icewind Dale,15/12/2020,0
Icewind Dale,16/12/2020,5
Icewind Dale,18/12/2020,7.666666667
Icewind Dale,19/12/2020,8
Icewind Dale,20/12/2020,12.5
Icewind Dale,21/12/2020,7
Icewind Dale,22/12/2020,10
Icewind Dale,23/12/2020,2
Icewind Dale,24/12/2020,8.5
Icewind Dale,26/12/2020,9.5
Icewind Dale,27/12/2020,10
Icewind Dale,29/12/2020,12
Icewind Dale,30/12/2020,10.33333333
Icewind Dale,31/12/2020,4.666666667
Icewind Dale,01/01/2021,0
Icewind Dale,02/01/2021,7
Icewind Dale,03/01/2021,8.5
Icewind Dale,04/01/2021,7.5
Icewind Dale,06/01/2021,0
Icewind Dale,07/01/2021,4.5
Icewind Dale,09/01/2021,6.5
Icewind Dale,10/01/2021,8
Icewind Dale,11/01/2021,6
Icewind Dale,12/01/2021,4
Icewind Dale,13/01/2021,11.33333333
Icewind Dale,15/01/2021,2
Icewind Dale,16/01/2021,8
Icewind Dale,17/01/2021,9
Icewind Dale,21/01/2021,3.75
Icewind Dale,22/01/2021,8
Icewind Dale,23/01/2021,2
Icewind Dale,24/01/2021,12.5
Icewind Dale,26/01/2021,1
Icewind Dale,27/01/2021,5
Icewind Dale,29/01/2021,8
Icewind Dale,30/01/2021,6
Icewind Dale,31/01/2021,3.666666667
Icewind Dale,02/02/2021,10.4
Icewind Dale,03/02/2021,10
Icewind Dale,04/02/2021,7
Icewind Dale,06/02/2021,12
Icewind Dale,07/02/2021,6
Icewind Dale,08/02/2021,2
Icewind Dale,09/02/2021,12
Icewind Dale,10/02/2021,8.5
Icewind Dale,11/02/2021,7
Icewind Dale,12/02/2021,5
Icewind Dale,13/02/2021,0
Icewind Dale,14/02/2021,7
Icewind Dale,15/02/2021,5.5
Icewind Dale,16/02/2021,6
Icewind Dale,17/02/2021,12
Icewind Dale,18/02/2021,14
Icewind Dale,19/02/2021,8
Icewind Dale,20/02/2021,1
Icewind Dale,23/02/2021,8
Icewind Dale,24/02/2021,3
Icewind Dale,26/02/2021,14
Icewind Dale,27/02/2021,8
Icewind Dale,01/03/2021,5
Icewind Dale,02/03/2021,9
Icewind Dale,03/03/2021,5
Icewind Dale,04/03/2021,10
Icewind Dale,05/03/2021,5.333333333
Icewind Dale,06/03/2021,13
Icewind Dale,07/03/2021,7.5
Icewind Dale,08/03/2021,9.666666667
Icewind Dale,09/03/2021,10
Icewind Dale,11/03/2021,5
Icewind Dale,13/03/2021,0
Icewind Dale,14/03/2021,9
Icewind Dale,16/03/2021,8
Icewind Dale,17/03/2021,4.5
Icewind Dale,18/03/2021,6
Icewind Dale,19/03/2021,7
Icewind Dale,20/03/2021,8
Icewind Dale,21/03/2021,6
Icewind Dale,25/03/2021,11
Icewind Dale,26/03/2021,10
Icewind Dale,27/03/2021,1
Icewind Dale,28/03/2021,11
Icewind Dale,29/03/2021,3.5
Icewind Dale,31/03/2021,5
Icewind Dale,03/04/2021,4.25
Icewind Dale,04/04/2021,2
Icewind Dale,05/04/2021,7
Icewind Dale,06/04/2021,12
Icewind Dale,09/04/2021,2
Icewind Dale,10/04/2021,8
Icewind Dale,11/04/2021,5
Icewind Dale,12/04/2021,0
Icewind Dale,13/04/2021,2
Icewind Dale,14/04/2021,0
Icewind Dale,19/04/2021,8.25
Icewind Dale,20/04/2021,8
Icewind Dale,21/04/2021,13
Icewind Dale,22/04/2021,14
Icewind Dale,23/04/2021,9
Icewind Dale,24/04/2021,13
Icewind Dale,28/04/2021,8
Icewind Dale,30/04/2021,8
Icewind Dale,01/05/2021,4
Icewind Dale,02/05/2021,12
Icewind Dale,03/05/2021,8.333333333
Icewind Dale,04/05/2021,8.333333333
Icewind Dale,05/05/2021,7
Icewind Dale,06/05/2021,8
Icewind Dale,08/05/2021,8.6
Icewind Dale,11/05/2021,10
Icewind Dale,12/05/2021,5
Icewind Dale,14/05/2021,9.25
Icewind Dale,16/05/2021,12
Icewind Dale,19/05/2021,4.6
Icewind Dale,20/05/2021,13
Icewind Dale,23/05/2021,9
Icewind Dale,24/05/2021,5
Icewind Dale,27/05/2021,4
Icewind Dale,28/05/2021,4
Icewind Dale,29/05/2021,0
Icewind Dale,30/05/2021,7.5
Icewind Dale,02/06/2021,60.33333333
Icewind Dale,03/06/2021,161
Icewind Dale,04/06/2021,120.75
Icewind Dale,05/06/2021,82
Icewind Dale,06/06/2021,152
Icewind Dale,07/06/2021,81
Icewind Dale,08/06/2021,81
Icewind Dale,09/06/2021,151
Icewind Dale,10/06/2021,12
Icewind Dale,11/06/2021,148
Icewind Dale,13/06/2021,42.5
Icewind Dale,14/06/2021,10
Icewind Dale,15/06/2021,147
Icewind Dale,17/06/2021,10
Icewind Dale,20/06/2021,8.5
Icewind Dale,22/06/2021,53.33333333
Icewind Dale,23/06/2021,76
Icewind Dale,24/06/2021,74
Icewind Dale,25/06/2021,68.5
Icewind Dale,26/06/2021,135
Icewind Dale,29/06/2021,8
Icewind Dale,30/06/2021,8
Icewind Dale,01/07/2021,126.5
Icewind Dale,02/07/2021,9
Icewind Dale,03/07/2021,4
Icewind Dale,05/07/2021,64
Icewind Dale,06/07/2021,120
Icewind Dale,07/07/2021,66.5
Icewind Dale,11/07/2021,122
Icewind Dale,12/07/2021,2
Icewind Dale,13/07/2021,117
Icewind Dale,14/07/2021,118
Icewind Dale,15/07/2021,13
Icewind Dale,17/07/2021,63.5
Icewind Dale,18/07/2021,115
Icewind Dale,19/07/2021,111
Icewind Dale,21/07/2021,72.66666667
Icewind Dale,23/07/2021,6
Icewind Dale,24/07/2021,70
Icewind Dale,26/07/2021,102
Icewind Dale,27/07/2021,57
Icewind Dale,29/07/2021,2
Icewind Dale,30/07/2021,99
Icewind Dale,31/07/2021,2
Icewind Dale,01/08/2021,99
Icewind Dale,02/08/2021,6
Icewind Dale,03/08/2021,3
Icewind Dale,04/08/2021,13.5
Icewind Dale,06/08/2021,7
Icewind Dale,08/08/2021,10
Icewind Dale,09/08/2021,41.4
Icewind Dale,13/08/2021,8
Icewind Dale,15/08/2021,85.5
Icewind Dale,17/08/2021,84
Icewind Dale,18/08/2021,54.33333333
Icewind Dale,20/08/2021,83
Icewind Dale,21/08/2021,26.66666667
Icewind Dale,22/08/2021,72
Icewind Dale,24/08/2021,10
Icewind Dale,25/08/2021,36.5
Icewind Dale,26/08/2021,39
Icewind Dale,27/08/2021,0
Icewind Dale,28/08/2021,40
Icewind Dale,29/08/2021,40
Icewind Dale,30/08/2021,11.66666667
Icewind Dale,03/09/2021,3
Icewind Dale,04/09/2021,63
Icewind Dale,05/09/2021,35
Icewind Dale,08/09/2021,63
Icewind Dale,10/09/2021,36
Icewind Dale,11/09/2021,29.5
Icewind Dale,15/09/2021,8
Icewind Dale,16/09/2021,48
Icewind Dale,18/09/2021,26
Icewind Dale,21/09/2021,5.5
Icewind Dale,23/09/2021,8
Icewind Dale,26/09/2021,5
Icewind Dale,27/09/2021,11
Icewind Dale,28/09/2021,36
Icewind Dale,29/09/2021,35.5
Icewind Dale,30/09/2021,21
Icewind Dale,05/10/2021,12
Icewind Dale,06/10/2021,17
Icewind Dale,07/10/2021,29
Icewind Dale,08/10/2021,21.66666667
Icewind Dale,09/10/2021,19
Icewind Dale,11/10/2021,6
Icewind Dale,12/10/2021,14
Icewind Dale,13/10/2021,25
Icewind Dale,15/10/2021,12.5
Icewind Dale,18/10/2021,6
Icewind Dale,20/10/2021,14
Icewind Dale,22/10/2021,5
Icewind Dale,23/10/2021,14
Icewind Dale,24/10/2021,10
Icewind Dale,26/10/2021,8
Icewind Dale,27/10/2021,0
Icewind Dale,29/10/2021,5.5
Icewind Dale,30/10/2021,4
Icewind Dale,31/10/2021,10
Icewind Dale,01/11/2021,5
Icewind Dale,02/11/2021,2
Icewind Dale,03/11/2021,1
Icewind Dale,04/11/2021,5.5
Icewind Dale,05/11/2021,5.8
